17,12.4168426989
17,24.2334787455
17,46.8791023857
17,55.4599410508
17,72.3574178121
17,81.9243872673
17,91.540910223
17,104.47913969
17,106.413929182
17,112.840984824
17,117.517867964
17,124.667185808
17,127.650327847
2,16.4483387002
17,29.3090924609
17,52.0621481422
17,63.0409221979
17,80.3731091707
17,88.0629979937
17,99.2102414135
17,110.402024381
17,112.586205325
17,121.341385144
17,125.636936878
17,133.373373371
17,135.822041601
